PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",119,657,19938,119/1351,657/19938,0.1811263318112633,2.673054628906712,11.756578791476253,1.808622728741912e-23,4.713058051956865e-22,NISCH/CDCA8/KDM4C/C1QBP/CDKN1B/RND3/RCC2/CSK/ARHGEF5/FGD1/CAV1/VAV3/ARPC2/PIK3CA/SHMT2/H2AZ1/WASL/TXNL1/CYBB/PRKCB/ABL2/TAOK1/RTKN/WAS/CTTN/SCRIB/TIAM1/ABL1/XPO1/IQGAP2/SRF/PTPN13/SOS1/RAB9A/RAB7A/WIPF1/CENPE/AKAP13/ARHGAP18/NUP98/PLXNB1/RHOB/ROCK1/MAPK3/ROCK2/KIF2A/HNRNPC/PRC1/GRB7/GRB2/KIF14/KIF2C/SENP1/HINT2/TRA2B/MYH9/KDM1A/TPM4/PEAK1/EPSTI1/PREX1/ABI1/MCF2/AREG/CENPL/WASF3/DEPDC1B/CENPK/MRTFA/MEN1/MYO6/GJA1/MAP3K11/CTNNB1/PAK4/SRC/VHL/VAV2/ARL13B/PTK2B/ITGB1/ARHGEF25/AURKB/BIRC5/S100A9/RASAL2/NCOA3/CENPU/PRKCA/WWP2/SLC1A5/CCNE1/RRAS2/PLK1/TMPO/CDC20/STK38/SLC4A7/RAC2/RBM15/RHOA/IQGAP3/ARHGAP11A/DBN1/MAPK14/PTK2/MAPRE1/MAPK1/IQGAP1/RHOBTB3/LIMK1/RACGAP1/PPP1R12A/ERCC6L/ARHGEF2/TAX1BP3/HSP90AA1/EPHA2/TJP2,Oncogene,Reactome_2022
RHOB GTPase Cycle R-HSA-9013026,16,69,19938,16/1351,69/19938,0.2318840579710145,3.4221349724841503,5.433601827866539,1.1232373804549458e-05,2.073308998089754e-05,CAV1/RTKN/PREX1/VAV2/ROCK1/ARHGEF2/MCF2/IQGAP3/ROCK2/RACGAP1/AKAP13/DEPDC1B/RHOB/ARHGEF5/ARHGEF25/TJP2,Oncogene,Reactome_2022
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,35,140,19938,35/1351,140/19938,0.25,3.6894892672094746,8.609463771425064,9.05969334736403e-12,5.2122651336133316e-11,PTPN11/UBE2V1/FOS/MAP2K7/SOCS1/MAP3K7/JUN/S100A1/CHUK/MAP2K6/IKBKE/MAP3K8/ITGB2/DUSP6/MAPK14/IKBKB/TLR4/NFKB1/TRAF6/BTRC/MAPK1/MAPK3/RELA/HMGB1/RPS6KA3/BIRC3/MAP3K1/MAPK9/S100A9/MAP2K4/BIRC2/APP/UBC/MAPK8/TP53,Oncogene,Reactome_2022
Beta-catenin Independent WNT Signaling R-HSA-3858494,19,142,19938,19/1351,142/19938,0.13380281690140844,1.9746562275205637,3.1423882423173346,0.003396509155701665,0.004262474662821069,MAP3K7/NRAS/LEF1/TCF7L2/RAC2/CTNNB1/RHOA/PSMD5/PRKCB/PSMD12/WNT1/WNT5A/SCRIB/MYC/PSMD14/PSMD10/NCOA3/PRKCA/UBC,Oncogene,Reactome_2022
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,27,103,19938,27/1351,103/19938,0.2621359223300971,3.8685906879477985,7.869081144419493,6.771530721233336e-10,2.4998234245886394e-09,UBE2V1/FOS/MAP2K7/MAP3K7/JUN/CHUK/MAP2K6/MAP3K8/DUSP6/MAPK14/IKBKB/TLR4/NFKB1/TRAF6/BTRC/MAPK1/MAPK3/RELA/HMGB1/RPS6KA3/MAP3K1/MAPK9/MAP2K4/APP/UBC/MAPK8/TP53,Oncogene,Reactome_2022
SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,22,120,19938,22/1351,120/19938,0.18333333333333332,2.705625462620281,5.052395169775542,1.6599872217228908e-05,2.9181521397747643e-05,PTPN11/UBE2V1/STAT1/STING1/MAP3K7/JAK1/IKBKE/NUP98/HLA-C/IKBKB/TRAF6/ISG15/TRIM25/KPNA2/PTPN6/NUP153/B2M/G3BP2/HSP90AA1/HLA-G/IFNA1/CHUK,Oncogene,Reactome_2022
Signaling By Receptor Tyrosine Kinases R-HSA-9006934,142,496,19938,142/1351,496/19938,0.2862903225806452,4.225060289868915,19.60925689640544,5.803557451075436e-52,1.2854879754132092e-49,HDAC3/ERBB2/SPRED2/SOCS1/HNRNPA1/HDAC2/CSK/NRP2/PTPN12/CAV1/STAT3/AKT3/VAV3/PIK3CA/SPHK1/VEGFD/PTPRZ1/CYBB/PRKCB/BAX/NRG2/EGFR/TCF12/RICTOR/LYN/RPS6KA3/NCSTN/TIAM1/ALK/FGF8/HDAC1/THBS2/PIGU/PTPN3/SRF/GAB2/INS/MYCN/CBL/SOS1/EREG/WWP1/AKT2/FLT3/EGR1/ESR1/NEDD4/HIF1A/PTN/ERBB4/NTRK1/MTOR/ROCK1/MAPK3/ROCK2/JAK2/PTPN1/PTPN6/JUND/GRB7/GRB2/IRS4/HRAS/AXL/EGF/SPINT1/UBC/STAT1/FOS/PTPN11/FOSL1/ABI1/IGF2/FGFR2/AREG/IRS1/NRAS/SPARC/WASF3/NTRK3/HSPB1/IGF1/ERBB3/CTNNB1/MMP9/FGF7/RAP1A/WWOX/SRC/COL4A2/VAV2/CHEK1/PTK2B/SPRY1/ITGB1/YAP1/FGF4/KDR/FGF10/SHC1/PTK6/PRKCA/AKT1/FGFR4/COL4A1/IGF1R/PTPN2/VEGFC/RNMT/BCAR1/YES1/GALNT3/SGK1/BRAF/FGFR1/PTBP1/ITGA2/CD274/RHOA/ID4/DUSP6/PGR/NRG1/MAPK14/FGF19/FGFR3/PTK2/FYN/CXCL12/MST1R/MAPK1/THEM4/CRK/NTRK2/FGF3/STMN1/MYC/ID1/VEGFA/HSP90AA1/KIT/ADAM17,Oncogene,Reactome_2022
Signaling By BRAF And RAF1 Fusions R-HSA-6802952,15,62,19938,15/1351,62/19938,0.24193548387096775,3.570473484396266,5.465091133688971,1.2139441828829303e-05,2.2258235459982152e-05,MAPK1/IQGAP1/MAPK3/TRIM24/SND1/LMNA/SRC/JAK2/NRAS/HRAS/RAP1A/AGK/BRAF/CSK/FN1,Oncogene,Reactome_2022
FCERI Mediated NF-kB Activation R-HSA-2871837,14,78,19938,14/1351,78/19938,0.1794871794871795,2.648864089278597,3.9336477605740354,0.0006864001005958678,0.0009270586724511263,UBE2V1/TRAF6/BTRC/PSMD10/RELA/IKBKB/MAP3K7/PSMD5/LYN/NFKB1/UBC/PSMD14/CHUK/PSMD12,Oncogene,Reactome_2022
Amyloid Fiber Formation R-HSA-977225,12,77,19938,12/1351,77/19938,0.15584415584415584,2.2999413613773347,3.0812114187802657,0.005431873056394533,0.00662898006606826,CST3/B2M/SIAH2/NCSTN/TGFBI/INS/NPPA/PRKN/H2AZ1/PRL/APP/UBC,Oncogene,Reactome_2022
MET Promotes Cell Motility R-HSA-8875878,10,28,19938,10/1351,28/19938,0.35714285714285715,5.270698953156392,6.096706295310793,8.376323798349965e-06,1.577244486224831e-05,ITGA2/GRB2/CRK/SOS1/RNMT/RAP1A/ITGB1/SRC/PTK2/PIGU,Oncogene,Reactome_2022
Signaling By FGFR2 R-HSA-5654738,22,72,19938,22/1351,72/19938,0.3055555555555556,4.5093757710338025,8.042551220739977,1.0866895105266084e-09,3.945929943961373e-09,PTPN11/FGFR2/SOS1/CBL/NRAS/HNRNPA1/BRAF/PTBP1/PIK3CA/FGF7/SRC/MAPK1/MAPK3/FGF3/FGF4/FGF10/GRB2/HRAS/SHC1/FGF8/UBC/PIGU,Oncogene,Reactome_2022
Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,34,78,19938,34/1351,78/19938,0.4358974358974359,6.432955645390879,12.961246440354085,9.408245074247825e-20,1.603020218419918e-18,PTPN11/FGFR2/GAB2/ERBB2/SOS1/AREG/IRS1/RNMT/EREG/RAC2/FLT3/FGFR1/ESR1/ERBB3/PIK3CA/ERBB4/FGF7/NRG1/FGF19/FGFR3/SRC/FYN/ESR2/NRG2/EGFR/FGF3/FGF4/FGF10/GRB2/KIT/EGF/FGF8/FGFR4/PIGU,Oncogene,Reactome_2022
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,16,117,19938,16/1351,117/19938,0.13675213675213677,2.0181821632598838,2.977889403016971,0.005535713376776224,0.006737145675582053,HDAC3/AHR/NCOA3/ESRRA/CARM1/FHL2/HMGCR/ACSL1/ACADM/PPARG/CDK8/SIN3B/ANGPTL4/NRF1/BMAL1/TBL1XR1,Oncogene,Reactome_2022
Transcriptional Regulation By RUNX2 R-HSA-8878166,39,118,19938,39/1351,118/19938,0.3305084745762712,4.877629878683712,11.389599715807428,2.057100426661006e-17,2.5313763583634046e-16,HDAC3/STAT1/TWIST1/CCNB1/GLI3/WWTR1/AREG/YES1/AKT2/WWP1/CDKN1A/CDK1/ESR1/AKT3/PSMD5/RUNX2/SRC/MAF/PSMD12/BAX/MAPK1/MAPK3/ESRRA/SP7/CCND1/CDK4/AKT1/RB1/SOX9/PSMD14/YAP1/RUNX1/PPM1D/PSMD10/ABL1/SKP2/SMAD4/UBC/BMP2,Oncogene,Reactome_2022
Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,14,58,19938,14/1351,58/19938,0.2413793103448276,3.562265499374665,5.2684500287551055,2.4229312258316065e-05,4.08121115225628e-05,ARTN/RNF168/BRCA1/EYA2/ABL1/KDM4B/CHEK2/ATM/BARD1/EYA4/UBC/MAPK8/KDM4A/TP53,Oncogene,Reactome_2022
Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,10,75,19938,10/1351,75/19938,0.13333333333333333,1.9677276091783864,2.263676026549051,0.02946658839672438,0.03347102220448436,ARID4B/SUV39H1/DNMT1/POLR1H/CDK7/H2AZ1/HDAC2/SIN3B/HDAC1/SIRT1,Oncogene,Reactome_2022
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,32,242,19938,32/1351,242/19938,0.1322314049586777,1.9514653975322842,4.014806266581709,0.00021902303921984107,0.0003202218032158072,FUS/CSTF3/METTL14/HNRNPA1/DDX46/LSM4/BCAS2/EIF4E/PTBP1/NUP98/SRSF5/SRSF4/PUF60/CPSF6/SRSF1/ELAVL1/WTAP/PHF5A/DDX5/METTL3/HNRNPU/HNRNPC/HNRNPA2B1/USP39/NUP153/SF3B1/SRSF6/TRA2B/YBX1/BUD31/HSPA8/SRSF2,Oncogene,Reactome_2022
Insulin Receptor Signaling Cascade R-HSA-74751,26,53,19938,26/1351,53/19938,0.49056603773584906,7.2397525243355725,12.262963398750639,5.242874990817628e-17,6.277280056573539e-16,PTPN11/FGFR2/GAB2/SOS1/INS/IRS1/NRAS/AKT2/FLT3/FGFR1/PIK3CA/FGF7/FGF19/FGFR3/MAPK1/THEM4/MAPK3/FGF3/FGF4/FGF10/GRB2/HRAS/SHC1/FGF8/FGFR4/PIGU,Oncogene,Reactome_2022
HDMs Demethylate Histones R-HSA-3214842,15,26,19938,15/1351,26/19938,0.5769230769230769,8.514206001252633,10.3363036397353,1.0260101503810395e-11,5.753449324288614e-11,RIOX2/KDM5C/KDM4C/KDM4B/KDM3A/JMJD6/KDM6A/KDM1B/KDM5A/KDM2B/KDM5B/KDM1A/PHF8/KDM4A/KDM2A,Oncogene,Reactome_2022
"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988",18,44,19938,18/1351,44/19938,0.4090909090909091,6.037346073615504,9.01820284326469,1.5346197853919179e-10,6.600354999306986e-10,PTPN11/CSF2/GAB2/GRB2/PIK3CA/CRK/SOS1/HCK/CBL/JAK2/YES1/JAK1/PRKCA/PTPN6/LYN/SHC1/FYN/SYK,Oncogene,Reactome_2022
Signaling By NTRK1 (TRKA) R-HSA-187037,29,114,19938,29/1351,114/19938,0.2543859649122807,3.754217149090343,7.950746170408482,3.465944447959636e-10,1.3832553067082151e-09,FOSL1/SRF/FOS/SOS1/IRS1/NRAS/SGK1/EGR1/BRAF/STAT3/PIK3CA/RHOA/ID4/DUSP6/RAP1A/NTRK1/MAPK14/SRC/MAPK1/MAPK3/CRK/NTRK2/TCF12/RPS6KA3/JUND/ID1/GRB2/HRAS/SHC1,Oncogene,Reactome_2022
Signaling By ERBB2 ECD Mutants R-HSA-9665348,11,15,19938,11/1351,15/19938,0.7333333333333333,10.822501850481125,10.259904322292922,1.408840848956261e-10,6.118789177329644e-10,GRB2/PIK3CA/ERBB2/HSP90AA1/EGFR/SOS1/HRAS/EGF/NRAS/SHC1/PIGU,Oncogene,Reactome_2022
Cell Cycle Checkpoints R-HSA-69620,49,268,19938,49/1351,268/19938,0.1828358208955224,2.6982831954218547,7.546199087671321,1.6069781280938362e-10,6.715955761750656e-10,CCNE1/MDM2/CCNB1/CDCA8/PLK1/CDC20/CDC7/CENPL/DNA2/CENPE/CENPK/CDKN1B/RCC2/CDKN1A/RAD9A/CDK1/ARTN/NUP98/WEE1/CHEK2/PSMD5/RFC3/CDK2/RNF168/TAOK1/PSMD12/MAPRE1/CCNB2/CDC25A/CHEK1/BRCA1/ATM/KIF2A/PSMD14/AURKB/BIRC5/CDKN2A/ERCC6L/PSMD10/KIF2C/MDM4/BRIP1/CENPU/XPO1/UBE2C/BARD1/UBC/RBBP8/TP53,Oncogene,Reactome_2022
Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400,15,26,19938,15/1351,26/19938,0.5769230769230769,8.514206001252633,10.3363036397353,1.0260101503810395e-11,5.753449324288614e-11,NR4A1/AKT3/FOXO3/MDM2/FOXO4/FOXO1/MTOR/RPS6KB2/FOXO6/RICTOR/AKT1/AKT2/CDKN1B/CDKN1A/CHUK,Oncogene,Reactome_2022
Autophagy R-HSA-9612973,15,128,19938,15/1351,128/19938,0.1171875,1.7294480940044412,2.232081615247708,0.026573114676442865,0.030261927510704854,UBE2V1/LAMTOR5/SQSTM1/ARL13B/HSP90AA1/PRKN/PARK7/HSF1/ATM/RB1CC1/MTOR/UBC/HSPA8/SRC/RHEB,Oncogene,Reactome_2022
NOD1/2 Signaling Pathway R-HSA-168638,11,33,19938,11/1351,33/19938,0.3333333333333333,4.919319022945966,6.074904064127049,6.396862978717534e-06,1.2267577054423669e-05,UBE2V1/TNFAIP3/TRAF6/BIRC2/MAP3K7/CYLD/MAPK14/BIRC3/IKBKB/CHUK/MAP2K6,Oncogene,Reactome_2022
"Platelet Activation, Signaling And Aggregation R-HSA-76002",44,253,19938,44/1351,253/19938,0.17391304347826086,2.566601229363113,6.760891144365328,6.799494367850539e-09,2.091788892331798e-08,PTPN11/IGF2/SOS1/VEGFC/BCAR1/SPARC/RAC2/CSK/TIMP3/IGF1/VAV3/PIK3CA/RHOA/VEGFD/RAP1A/WDR1/MAPK14/SERPINE1/ACTN4/RHOB/SRC/PTK2/PRKCB/FYN/VAV2/TIMP1/MAPK1/MAPK3/CRK/RAB27B/PTPN1/PTPN6/LYN/FAM3C/SYK/VEGFA/GRB2/HRG/EGF/PRKCA/SHC1/APP/AKT1/FN1,Oncogene,Reactome_2022
Platelet Degranulation R-HSA-114608,18,124,19938,18/1351,124/19938,0.14516129032258066,2.1422840906377596,3.4399475504695176,0.0017383047516756265,0.0022516637572874343,VEGFA/IGF1/TIMP1/IGF2/HRG/RAB27B/SOS1/VEGFD/VEGFC/EGF/SPARC/FAM3C/APP/WDR1/SERPINE1/ACTN4/TIMP3/FN1,Oncogene,Reactome_2022
G Alpha (Q) Signaling Events R-HSA-416476,22,212,19938,22/1351,212/19938,0.10377358490566038,1.5314861109171405,2.097457962152058,0.03060538390579503,0.034587206811906114,SOS1/NRAS/GRK2/PIK3CA/RGS4/OXTR/ANXA1/GRM1/GPNMB/MAPK1/EGFR/MAPK3/RPS6KA3/ARHGEF25/AGTR1/GRB2/CASR/HRAS/PRKCA/APP/NMU/TACR1,Oncogene,Reactome_2022
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,15,96,19938,15/1351,96/19938,0.15625,2.3059307920059218,3.457928311481782,0.0019572215062365742,0.0025204916490197743,RUNX1/MYB/PSMD10/ABL1/CDK7/TCF12/PSMD5/H2AZ1/GATA3/TP73/SPI1/UBC/PSMD14/YAP1/PSMD12,Oncogene,Reactome_2022
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,10,72,19938,10/1351,72/19938,0.1388888888888889,2.049716259560819,2.405669080650911,0.02284019634185406,0.02614523767297506,SF3B1/POLR1H/H2AZ1/MTA1/MYBBP1A/HDAC2/HDAC1/MTA3/DEK/EHMT2,Oncogene,Reactome_2022
Growth Hormone Receptor Signaling R-HSA-982772,15,24,19938,15/1351,24/19938,0.625,9.223723168023687,10.867953744844096,1.9765345517191108e-12,1.25086400915938e-11,STAT1/STAT3/MAPK1/MAPK3/IRS1/SOCS1/JAK2/PRL/CISH/PTPN1/PRLR/LYN/PTPN6/GHR/ADAM17,Oncogene,Reactome_2022
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,14,87,19938,14/1351,87/19938,0.16091954022988506,2.3748436662497765,3.4647721380887333,0.002054987799743976,0.002638723464598787,HAUS3/MAPRE1/CCNB2/BTRC/NEK2/CCNB1/CEP131/HSP90AA1/PLK1/PRKCA/PPP1R12A/UBC/AURKA/CDK1,Oncogene,Reactome_2022
RAC3 GTPase Cycle R-HSA-9013423,17,93,19938,17/1351,93/19938,0.1827956989247312,2.697691077099401,4.424126314922373,0.00015234567000697326,0.00022647359668821865,CAV1/VAV2/PREX1/ABI1/TIAM1/NCOA3/MCF2/RACGAP1/RAB7A/TMPO/PAK4/ITGB1/DEPDC1B/EPHA2/SLC1A5/CYBB/ABL2,Oncogene,Reactome_2022
Interleukin-10 Signaling R-HSA-6783783,12,44,19938,12/1351,44/19938,0.2727272727272727,4.024897382410336,5.415379006322169,2.462847412814739e-05,4.117137373120488e-05,CCL2/CSF2/STAT3/CXCL10/TIMP1/PTGS2/TNF/IL6/CSF3/JAK1/LIF/CXCL2,Oncogene,Reactome_2022
GAB1 Signalosome R-HSA-180292,10,17,19938,10/1351,17/19938,0.5882352941176471,8.68115121696347,8.541775197449951,2.4744965831885715e-08,6.937987255395804e-08,PTPN11/GRB2/PIK3CA/EGFR/AREG/SRC/EGF/EREG/CSK/PIGU,Oncogene,Reactome_2022
MAPK1/MAPK3 Signaling R-HSA-5684996,61,276,19938,61/1351,276/19938,0.2210144927536232,3.261722395648956,10.200769238417637,1.0594510144541606e-16,1.144723900983398e-15,PTPN11/FGFR2/ERBB2/SOS1/AREG/IRS1/SPRED2/RNMT/NRAS/JAK1/EREG/FLT3/BRAF/CSK/FGFR1/CDK1/CSF2/ARTN/MAP3K11/DUSP8/ERBB3/PIK3CA/GFRA1/DUSP6/PSMD5/ERBB4/FGF7/RAP1A/NRG1/FGF19/FGFR3/SRC/PTK2/FYN/PSMD12/MAPK1/NRG2/RET/EGFR/MAPK3/IQGAP1/JAK2/FGF3/BCL2L1/PSMD14/FGF4/FGF10/NF1/GRB2/RASAL2/PSMD10/KIT/HRAS/EGF/IL6/SHC1/FGF8/UBC/FGFR4/PTPN3/FN1,Oncogene,Reactome_2022
CLEC7A (Dectin-1) Signaling R-HSA-5607764,17,99,19938,17/1351,99/19938,0.1717171717171717,2.5341946481842856,4.125637837836192,0.00033182231935938644,0.0004726600883479363,UBE2V1/MAP3K14/TRAF6/BTRC/PSMD10/RELA/SRC/MAP3K7/IKBKB/PSMD5/NFATC2/NFKB1/UBC/PSMD14/CHUK/PSMD12/SYK,Oncogene,Reactome_2022
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,30,112,19938,30/1351,112/19938,0.26785714285714285,3.9530242148672943,8.449118439726933,4.287669864463541e-11,2.042406182749837e-10,UBE2V1/FOS/MAP2K7/SOCS1/MAP3K7/JUN/S100A1/CHUK/MAP2K6/MAP3K8/DUSP6/MAPK14/IKBKB/TLR4/NFKB1/TRAF6/BTRC/MAPK1/MAPK3/RELA/HMGB1/RPS6KA3/MAP3K1/MAPK9/S100A9/MAP2K4/APP/UBC/MAPK8/TP53,Oncogene,Reactome_2022
Immune System R-HSA-168256,266,1924,19938,266/1351,1924/19938,0.13825363825363826,2.0403412579578384,12.942739383143687,1.9256894029039085e-31,7.109003379053595e-30,TNFAIP3/MAP2K7/TWIST1/TRIM32/STING1/P2RX7/SOCS1/MAP3K7/NFATC2/CISH/CDKN1B/TRIM14/S100A7/CSK/MUC1/CCL2/PTPN12/STAT3/AKT3/MAP3K8/VAV3/TRIM37/PIK3CA/ARPC2/VAMP8/ANXA1/PSMD5/CD177/WASL/PTPRZ1/MRC2/CYBB/PRKCB/ABL2/UBE3A/CNN2/REL/WAS/FBXO32/TRIM63/KIF3C/KPNA2/PRKN/RICTOR/LYN/GHR/PSMD14/RPS6KA3/ADAM17/BIRC3/SYK/IRF6/CXCL10/NCSTN/XRCC6/ABL1/STX3/UBE2C/IQGAP2/HMOX1/CXCL2/LCN2/TP53/UBE2V1/MCL1/KIF15/FOXO3/PTPN13/KIF11/GAB2/SOS1/TRIM56/RAB7A/CBL/IRF2/FBXO11/WIPF1/JUN/CENPE/S100A1/FBXO22/EGR1/AKT2/PLAU/FLT3/TRIM3/WWP1/CD47/EIF4E/NUP98/KIF26A/HLA-C/CCL11/PTGS2/NEDD4/CD81/HIF1A/LIF/MAP3K3/AP1S1/MTOR/ATP7A/KIF4A/BCL6/DDX3X/FRK/TIMP1/MMP2/ROCK1/MAPK3/IL17RB/JAK2/PTPN1/CCND1/PTPN6/PTEN/OLR1/KIF2A/HNRNPC/ZEB1/HNRNPA2B1/LIFR/VASP/MAP3K1/ANXA2/GRB2/KIF2C/TNF/BIRC2/HERC4/HRAS/HLA-G/MYH9/HAVCR2/CYLD/TRIM11/UBC/HSPA8/IFNA1/MAPK8/PTPN11/STAT1/FOS/CPNE1/ABI1/ZBTB16/TRIM71/RNF6/IRS1/CA1/NRAS/CSF3/GGH/WASF3/HUWE1/ITGB2/CST3/BST2/CTNNB1/MMP9/RNF111/CD44/RAP1A/B4GALT1/RNF126/BCL2/S100P/MAP3K14/SRC/IKBKB/PSMD12/VHL/TLR4/VAV2/TRAF6/ISG15/SQSTM1/TRIM25/BTRC/RELA/HCK/CTSD/PTK2B/SERPINB3/PRL/GATA3/ITGB1/PRLR/BCL2L1/PDCD1/SEC61G/ASB2/TNFSF11/CBLB/BIRC5/B2M/S100A9/CDK13/PSMD10/LGMN/IL25/SHC1/PRKCA/PRSS3/AKT1/CHUK/FN1/PTPN2/FBXO31/BATF/SMARCA4/CDC20/YES1/CTSB/JAK1/GSTP1/RAC2/CDKN1A/PI3/SOX2/MAP2K6/CSF2/IKBKE/CD274/RHOA/DUSP6/ACLY/KIF23/CHI3L1/MAPK14/MT2A/PRKDC/PKM/TNFRSF11B/PTK2/P4HB/NFKB1/NANOG/FYN/CEACAM6/MAPK1/IQGAP1/SIAH2/CRK/THEM4/LIMK1/RACGAP1/HMGB1/DCD/CSF1R/PADI2/MYC/NUP153/VEGFA/PDCD4/MAPK9/FOXO1/MAP2K4/CSTB/HSP90AA1/IL6/SKP2/APP/FBXL20/TSLP/GRN,Oncogene,Reactome_2022
Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,15,36,19938,15/1351,36/19938,0.4166666666666667,6.1491487786824575,8.33664406047638,3.871990799006984e-09,1.2896931759098451e-08,MYBL2/ESR1/VEGFA/ERBB2/YY1/TFAP2A/EGFR/MYC/KIT/ATAD2/KDM5B/WWOX/CDKN1A/TFAP2C/DEK,Oncogene,Reactome_2022
Regulation Of PTEN Stability And Activity R-HSA-8948751,13,67,19938,13/1351,67/19938,0.19402985074626866,2.863484207386458,4.119136517586532,0.0004875115701535409,0.0006686304197461876,FRK/AKT3/PSMD10/TRIM27/NEDD4/PSMD5/AKT1/PTEN/AKT2/UBC/WWP2/PSMD14/PSMD12,Oncogene,Reactome_2022
Signaling By EGFR R-HSA-177929,20,49,19938,20/1351,49/19938,0.40816326530612246,6.023655946464449,9.492145441096485,1.5377353896615588e-11,7.921125321163611e-11,PTPN11/SOS1/AREG/CBL/NRAS/EREG/CSK/PTPN12/PIK3CA/SRC/PIGU/EGFR/SPRY1/PTPN3/GRB2/HRAS/EGF/SHC1/UBC/ADAM17,Oncogene,Reactome_2022
Meiotic Recombination R-HSA-912446,10,54,19938,10/1351,54/19938,0.18518518518518517,2.732955012747759,3.437836520220677,0.0030500470096209665,0.00384948953066122,ARTN/BRCA1/H2AZ1/PSMC3IP/RAD51/CDK4/ATM/CDK2/RAD51C/RBBP8,Oncogene,Reactome_2022
Activation Of BH3-only Proteins R-HSA-114452,12,30,19938,12/1351,30/19938,0.4,5.90318282753516,7.245657948703011,2.453797331931155e-07,5.844259236803772e-07,TFDP1/AKT3/E2F1/TP63/BMF/TP73/BCL2/AKT2/AKT1/MAPK8/PMAIP1/TP53,Oncogene,Reactome_2022
Extracellular Matrix Organization R-HSA-1474244,34,291,19938,34/1351,291/19938,0.11683848797250859,1.724297389486215,3.3555848218974007,0.0013589120432239761,0.0017710697122672134,CTSB/LOXL2/SPARC/BMP7/CD47/ITGB2/ITGA2/TNXB/MMP9/MMP14/CD44/SERPINE1/P4HB/COL4A2/CEACAM6/TIMP1/MMP2/CTSD/F11R/COL10A1/ITGB1/ADAM17/KDR/ADAMTS8/TNN/ADAM19/NCSTN/EFEMP2/PRKCA/LOX/BMP2/COL4A1/FN1/BMP4,Oncogene,Reactome_2022
Regulation Of KIT Signaling R-HSA-1433559,11,16,19938,11/1351,16/19938,0.6875,10.146095484826056,9.866933109219831,4.230858386597927e-10,1.6419936459751744e-09,GRB2/KIT/SOS1/CBL/SOCS1/YES1/PRKCA/PTPN6/LYN/SRC/FYN,Oncogene,Reactome_2022
Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444,17,93,19938,17/1351,93/19938,0.1827956989247312,2.697691077099401,4.424126314922373,0.00015234567000697326,0.00022647359668821865,MAPRE1/BIRC5/ERCC6L/NUP98/KIF2C/CDCA8/PLK1/CDC20/CENPU/XPO1/KIF2A/CENPL/CENPE/CENPK/RCC2/AURKB/TAOK1,Oncogene,Reactome_2022
NRAGE Signals Death Thru JNK R-HSA-193648,11,57,19938,11/1351,57/19938,0.19298245614035087,2.8480268027581905,3.766860268355569,0.001359286009415017,0.0017710697122672134,VAV2/PREX1/VAV3/ARHGEF2/TIAM1/MCF2/SOS1/AKAP13/ARHGEF5/MAPK8/FGD1,Oncogene,Reactome_2022
Constitutive Signaling By EGFRvIII R-HSA-5637810,11,14,19938,11/1351,14/19938,0.7857142857142857,11.595537696944064,10.691821060503305,4.003374605109978e-11,1.9705499445152448e-10,GRB2/PIK3CA/EGFR/HSP90AA1/SOS1/CBL/HRAS/EGF/NRAS/SHC1/PIGU,Oncogene,Reactome_2022
G1/S DNA Damage Checkpoints R-HSA-69615,17,67,19938,17/1351,67/19938,0.2537313432835821,3.7445562711976756,6.066701245146076,1.5901068225655734e-06,3.3227232188516464e-06,CCNE1/CDC25A/CHEK1/CDKN2A/MDM2/CDK2/PSMD10/MDM4/CHEK2/PSMD5/UBC/ATM/CDKN1B/CDKN1A/PSMD14/TP53/PSMD12,Oncogene,Reactome_2022
Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,11,25,19938,11/1351,25/19938,0.44,6.493501110288675,7.4097542337336675,2.440858892945646e-07,5.844259236803772e-07,CCNB2/CDC25A/CCNB1/FOXM1/PLK1/WEE1/CDK7/CDC25B/XPO1/CDK2/CDK1,Oncogene,Reactome_2022
